,0
647,-95.30000000000004
648,-82.00000000000001
649,-118.10000000000011
650,-5.3999999999999995
651,-24.599999999999998
652,-10.2
653,-82.00000000000001
654,-108.60000000000008
655,-93.40000000000005
656,-0.1
657,-87.70000000000003
658,-50.09999999999999
659,-13.6
660,-104.80000000000007
661,-0.1
662,-118.10000000000011
663,-3.5
664,-0.1
665,-5.3999999999999995
666,-3.0
667,-78.6
668,-118.10000000000011
669,-118.10000000000011
670,-0.1
671,-95.30000000000005
672,-3.0
673,-16.0
674,-104.80000000000007
675,-0.1
676,-16.0
677,-112.40000000000009
678,-89.60000000000004
679,-112.40000000000009
680,-0.6
681,-24.699999999999996
682,-0.6
683,-99.10000000000007
684,-0.1
685,-0.1
686,-63.59999999999998
687,-106.70000000000007
688,-7.299999999999999
689,-0.1
690,-106.70000000000007
691,-85.80000000000003
692,-3.0
693,-24.2
694,-120.00000000000011
695,-101.00000000000006
696,-41.89999999999999
697,-0.1
698,-87.70000000000003
699,-0.1
700,-49.39999999999999
701,-120.00000000000011
702,-65.39999999999998
703,-0.1
704,-80.10000000000001
705,-85.60000000000002
706,-94.80000000000004
707,-3.0
708,-45.79999999999999
709,-58.299999999999976
710,-0.6
711,-82.00000000000001
712,-99.10000000000005
713,-108.60000000000008
714,-120.00000000000011
715,-120.00000000000011
716,-0.1
717,-106.70000000000007
718,-2.5
719,-89.60000000000002
720,-0.1
721,-82.00000000000003
722,-100.60000000000005
723,-67.09999999999998
724,-2.5
725,-33.699999999999996
726,-19.8
727,-20.3
728,-0.1
729,-11.7
730,-21.8
731,-112.40000000000009
732,-6.8999999999999995
733,-0.1
734,-104.80000000000007
735,-59.19999999999998
736,-13.6
737,-112.40000000000009
738,-22.7
739,-89.60000000000002
740,-91.50000000000004
741,-41.89999999999999
742,-30.399999999999995
743,-97.20000000000005
744,-27.699999999999996
745,-89.60000000000002
746,-120.00000000000011
747,-120.00000000000011
748,-0.6
749,-0.1
750,-30.899999999999995
751,-3.0
752,-74.39999999999999
753,-10.799999999999999
754,-66.59999999999997
755,-17.400000000000002
756,-29.399999999999995
757,-0.1
758,-22.2
759,-0.1
760,-0.1
761,-93.40000000000003
762,-0.1
763,-2.5
764,-0.1
765,-120.00000000000011
766,-0.1
767,-0.1
768,-91.50000000000003
769,-10.2
770,-112.40000000000009
771,-0.6
772,-97.20000000000005
773,-93.40000000000003
774,-102.90000000000006
775,-120.00000000000011
776,-82.00000000000001
777,-112.40000000000009
778,-110.50000000000009
779,-99.10000000000005
780,-0.1
781,-5.3999999999999995
782,-41.89999999999999
783,-5.3999999999999995
784,-3.0
785,-0.1
786,-7.299999999999999
787,-16.0
788,-2.5
789,-0.1
790,-33.39999999999999
791,-85.80000000000003
792,-95.30000000000005
793,-104.80000000000007
794,-0.1
795,-22.2
796,-3.0
797,-87.00000000000003
798,-97.20000000000006
799,-0.6
800,-31.599999999999994
801,-89.60000000000004
802,-19.9
803,-2.5
804,-5.0
805,-104.80000000000007
806,-0.1
807,-80.10000000000002
808,-93.40000000000005
809,-3.5
810,-30.399999999999995
811,-0.1
812,-4.0
813,-89.60000000000002
814,-37.599999999999994
815,-102.90000000000006
816,-70.49999999999999
817,-76.30000000000001
818,-28.199999999999996
819,-82.0
820,-10.7
821,-85.80000000000003
822,-118.10000000000011
823,-2.5
824,-7.299999999999999
825,-0.1
826,-82.00000000000001
827,-116.2000000000001
828,-83.90000000000002
829,-97.20000000000005
830,-10.2
831,-87.70000000000003
832,-97.20000000000006
833,-106.70000000000007
834,-9.799999999999999
835,-81.30000000000001
836,-0.1
837,-0.1
838,-0.1
839,-0.1
840,-0.1
841,-41.99999999999999
842,-0.1
843,-25.3
844,-108.60000000000008
845,-27.499999999999996
846,-55.499999999999986
847,-47.499999999999986
848,-106.70000000000007
849,-3.0
850,-59.09999999999998
851,-7.799999999999999
852,-101.00000000000006
853,-106.70000000000007
854,-37.3
855,-41.99999999999999
856,-102.90000000000008
857,-106.70000000000007
858,-0.1
859,-0.1
860,-1.1
861,-107.20000000000007
862,-20.8
863,-0.1
864,-34.8
865,-101.00000000000006
866,-106.70000000000007
867,-78.2
868,-6.3999999999999995
869,-102.90000000000006
870,-3.0
871,-16.5
872,-76.8
873,-84.70000000000002
874,-83.90000000000002
875,-75.0
876,-4.0
877,-15.0
878,-3.0
879,-0.1
880,-68.69999999999999
881,-52.59999999999998
882,-2.5
883,-0.6
884,-28.999999999999993
885,-0.1
886,-114.3000000000001
887,-61.09999999999998
888,-72.5
889,-91.50000000000003
890,-93.40000000000005
891,-64.09999999999998
892,-32.3
893,-101.00000000000006
894,-85.80000000000003
895,-73.19999999999999
896,-120.00000000000011
897,-7.799999999999999
898,-93.40000000000003
899,-108.60000000000008
900,-120.00000000000011
901,-9.299999999999999
902,-20.8
903,-2.5
904,-29.399999999999995
905,-0.1
906,-0.1
907,-0.1
908,-8.299999999999999
909,-89.60000000000002
910,-99.10000000000007
911,-5.3999999999999995
912,-3.5
913,-9.7
914,-64.49999999999997
915,-63.699999999999974
916,-5.8999999999999995
917,-0.1
918,-78.20000000000002
919,-116.2000000000001
920,-14.5
921,-4.0
922,-102.90000000000006
923,-82.00000000000003
924,-40.99999999999999
925,-85.80000000000003
926,-52.999999999999986
927,-110.50000000000009
928,-0.1
929,-40.599999999999994
930,-56.89999999999998
931,-101.00000000000006
932,-1.6
933,-0.1
934,-3.0
935,-0.1
936,-100.90000000000006
937,-80.10000000000002
938,-0.1
939,-0.1
940,-29.999999999999993
941,-0.1
942,-74.39999999999999
943,-85.80000000000003
944,-99.10000000000005
945,-85.80000000000003
946,-110.50000000000009
947,-3.5
948,-28.199999999999996
949,-0.1
950,-0.1
951,-53.99999999999998
952,-99.10000000000005
953,-5.3999999999999995
954,-118.10000000000011
955,-0.1
956,-0.1
957,-4.8999999999999995
958,-97.20000000000006
959,-0.1
960,-91.50000000000004
961,-43.59999999999999
962,-91.50000000000004
963,-97.20000000000005
964,-39.19999999999999
965,-6.3999999999999995
966,-2.5
967,-59.79999999999998
968,-93.40000000000003
969,-9.299999999999999
970,-93.40000000000005
971,-93.40000000000005
972,-31.899999999999995
973,-101.00000000000006
974,-70.6
975,-0.1
976,-0.1
977,-120.00000000000011
978,-80.10000000000001
979,-87.70000000000003
980,-14.2
981,-4.8999999999999995
982,-5.3999999999999995
983,-82.80000000000001
984,-0.1
985,-102.90000000000006
986,-0.1
987,-99.10000000000005
988,-27.199999999999996
989,-74.39999999999999
990,-108.60000000000008
991,-15.5
992,-73.19999999999999
993,-82.00000000000001
994,-0.1
995,-0.1
996,-1.1
997,-16.1
998,-37.599999999999994
999,-114.3000000000001
