,0
790,-37.4
791,-39.5
792,-40.79999999999997
793,-38.0
794,-42.199999999999974
795,-37.4
796,-37.199999999999996
797,-37.99999999999999
798,-40.39999999999997
799,-38.79999999999998
800,-38.999999999999986
801,-38.89999999999998
802,-37.999999999999986
803,-37.99999999999999
804,-41.79999999999998
805,-38.300000000000004
806,-39.99999999999999
807,-38.20000000000001
808,-38.20000000000002
809,-38.39999999999999
810,-39.89999999999996
811,-36.999999999999986
812,-37.899999999999984
813,-38.099999999999994
814,-36.90000000000002
815,-38.59999999999999
816,-40.20000000000002
817,-37.10000000000001
818,-36.50000000000001
819,-38.19999999999999
820,-38.19999999999998
821,-37.90000000000001
822,-40.599999999999966
823,-40.99999999999999
824,-37.2
825,-37.2
826,-37.00000000000001
827,-38.000000000000014
828,-39.599999999999994
829,-37.4
830,-38.099999999999994
831,-37.499999999999986
832,-39.199999999999996
833,-39.49999999999997
834,-37.2
835,-38.0
836,-39.79999999999998
837,-39.2
838,-38.000000000000014
839,-39.6
840,-38.400000000000006
841,-38.599999999999994
842,-39.20000000000002
843,-38.8
844,-38.79999999999998
845,-37.8
846,-41.80000000000002
847,-39.19999999999999
848,-38.29999999999998
849,-41.000000000000014
850,-38.2
851,-37.99999999999998
852,-37.0
853,-38.60000000000001
854,-37.30000000000001
855,-38.5
856,-37.400000000000006
857,-38.79999999999999
858,-38.699999999999996
859,-37.8
860,-37.000000000000014
861,-38.59999999999999
862,-39.000000000000014
863,-37.599999999999994
864,-39.39999999999999
865,-37.99999999999999
866,-37.79999999999998
867,-37.99999999999999
868,-38.400000000000006
869,-37.19999999999999
870,-36.7
871,-38.80000000000001
872,-39.60000000000003
873,-40.19999999999996
874,-38.99999999999997
875,-37.900000000000006
876,-37.59999999999999
877,-39.599999999999994
878,-39.89999999999999
879,-38.599999999999994
880,-39.399999999999984
881,-36.300000000000004
882,-39.8
883,-38.20000000000001
884,-38.59999999999999
885,-38.69999999999999
886,-37.8
887,-41.500000000000014
888,-38.3
889,-40.10000000000001
890,-38.3
891,-38.999999999999986
892,-38.40000000000003
893,-38.3
894,-38.20000000000001
895,-38.90000000000002
896,-37.5
897,-37.39999999999999
898,-40.79999999999997
899,-39.099999999999994
900,-39.30000000000001
901,-39.19999999999999
902,-43.2
903,-37.5
904,-39.199999999999996
905,-39.099999999999994
906,-37.89999999999999
907,-37.59999999999998
908,-39.099999999999994
909,-38.100000000000016
910,-39.79999999999998
911,-40.199999999999996
912,-40.8
913,-39.60000000000001
914,-37.79999999999998
915,-36.900000000000006
916,-40.0
917,-40.19999999999999
918,-38.30000000000001
919,-40.99999999999999
920,-39.1
921,-38.400000000000006
922,-41.400000000000006
923,-39.7
924,-39.89999999999998
925,-40.800000000000004
