,0
456,-1.4
457,-62.39999999999998
458,-1.9
459,1.0
460,-29.899999999999995
461,-30.699999999999992
462,-32.099999999999994
463,-2.4
464,-16.3
465,-85.80000000000001
466,-91.50000000000004
467,-91.50000000000003
468,-57.59999999999998
469,-116.2000000000001
470,1.0
471,-91.50000000000004
472,-62.39999999999998
473,-74.7
474,-3.8
475,-1.4
476,-114.3000000000001
477,-95.30000000000005
478,-6.199999999999999
479,0.0
480,-85.80000000000003
481,-89.60000000000002
482,1.0
483,1.0
484,-95.30000000000005
485,-73.3
486,-97.20000000000005
487,-87.70000000000002
488,-116.2000000000001
489,-102.90000000000008
490,1.0
491,-2.4
492,-30.199999999999992
493,-101.00000000000007
494,-50.899999999999984
495,1.0
496,-18.2
497,-70.6
498,-70.6
499,-104.80000000000007
500,-1.4
501,-112.40000000000009
502,-1.4
503,-74.39999999999999
504,-101.00000000000007
505,-24.599999999999994
506,-102.90000000000006
507,-14.9
508,-120.00000000000011
509,-36.99999999999999
510,-11.5
511,-11.1
512,-2.4
513,1.0
514,1.0
515,-95.30000000000004
516,-10.700000000000001
517,-1.4
518,-91.50000000000004
519,-1.4
520,-89.60000000000002
521,-38.09999999999999
522,-1.4
523,-1.9
524,-3.4000000000000004
525,-14.4
526,-101.00000000000006
527,-3.8
528,-112.40000000000009
529,-1.4
530,-110.50000000000009
531,-93.40000000000005
532,-93.40000000000003
533,-2.9
534,-89.60000000000004
535,-76.3
536,-89.60000000000002
537,-65.79999999999998
538,-1.9
539,-80.60000000000002
540,-15.5
541,-106.70000000000007
542,-120.00000000000011
543,-35.69999999999999
544,-93.40000000000005
545,-91.50000000000004
546,1.0
547,-48.999999999999986
548,1.0
549,-2.4
550,-83.90000000000002
551,-18.7
552,-2.4
553,-67.69999999999999
554,-87.70000000000003
555,-4.3
556,-101.00000000000006
557,-102.90000000000006
558,-79.30000000000001
559,-86.50000000000003
560,-8.7
561,-108.60000000000008
562,1.0
563,-87.70000000000003
564,-40.89999999999999
565,-64.89999999999998
566,-91.50000000000004
567,-101.00000000000006
568,-1.4
569,1.0
570,-93.40000000000003
571,1.0
572,-13.0
573,-114.3000000000001
574,-1.9
575,-76.3
576,-83.90000000000002
577,-108.60000000000008
578,-3.8
579,-99.10000000000005
580,-82.00000000000001
581,-70.6
