,0
599,-40.50000000000001
600,-39.5
601,-40.30000000000001
602,-38.7
603,-39.5
604,-48.79999999999999
605,-39.9
606,-37.6
607,-38.9
608,-50.89999999999999
609,-37.400000000000006
610,-37.800000000000004
611,-54.50000000000002
612,-37.3
613,-60.00000000000006
614,-48.999999999999986
615,-37.0
616,-37.6
617,-40.800000000000004
618,-48.99999999999999
619,-38.2
620,-38.800000000000004
621,-37.4
622,-38.2
623,-39.1
624,-48.9
625,-49.5
626,-38.0
627,-50.69999999999999
628,-40.60000000000001
629,-60.900000000000055
630,-39.0
631,-38.800000000000004
632,-55.10000000000002
633,-38.7
634,-39.50000000000001
635,-56.80000000000003
636,-38.5
637,-62.40000000000006
638,-58.00000000000003
639,-37.0
640,-37.6
641,-60.60000000000005
642,-38.1
643,-51.0
644,-60.00000000000006
645,-37.699999999999996
646,-50.89999999999999
647,-36.800000000000004
648,-39.800000000000004
649,-37.199999999999996
650,-36.3
651,-54.80000000000002
652,-50.3
653,-41.70000000000001
654,-44.599999999999994
655,-48.69999999999999
656,-38.7
657,-54.800000000000026
658,-39.3
659,-64.50000000000004
660,-37.5
661,-35.1
662,-36.9
663,-36.5
664,-57.800000000000026
665,-36.8
666,-39.10000000000001
667,-40.10000000000001
668,-38.7
669,-37.599999999999994
670,-38.5
671,-36.9
672,-47.99999999999999
673,-36.7
674,-36.699999999999996
675,-35.3
676,-39.2
677,-35.4
678,-37.7
679,-38.1
680,-36.800000000000004
681,-52.09999999999998
682,-39.400000000000006
683,-39.2
684,-37.5
685,-37.8
686,-42.0
687,-55.700000000000024
688,-38.2
689,-40.300000000000004
690,-36.3
691,-38.400000000000006
692,-40.60000000000001
693,-51.2
694,-39.300000000000004
695,-60.60000000000005
696,-38.50000000000001
697,-37.400000000000006
698,-60.300000000000054
699,-37.6
700,-38.1
701,-38.5
702,-37.0
703,-55.40000000000003
704,-60.60000000000005
705,-35.99999999999999
706,-60.300000000000054
707,-36.6
708,-36.699999999999996
709,-37.5
710,-39.2
711,-39.20000000000001
712,-37.2
713,-47.099999999999994
714,-37.7
715,-38.300000000000004
716,-40.10000000000001
717,-36.5
718,-37.199999999999996
719,-36.800000000000004
720,-37.4
721,-54.50000000000003
722,-35.9
723,-37.4
724,-49.79999999999999
725,-60.00000000000006
726,-38.99999999999999
727,-49.89999999999999
728,-48.19999999999999
729,-36.99999999999999
730,-60.300000000000054
731,-60.300000000000054
732,-38.1
733,-48.999999999999986
734,-47.39999999999999
735,-60.300000000000054
736,-37.6
737,-38.4
738,-38.2
739,-55.200000000000024
740,-54.80000000000002
741,-37.2
742,-37.1
743,-38.5
744,-39.5
745,-48.89999999999999
746,-36.9
747,-36.099999999999994
748,-39.300000000000004
749,-36.599999999999994
750,-38.099999999999994
751,-38.4
752,-37.599999999999994
753,-39.00000000000001
754,-36.2
755,-37.60000000000001
756,-36.9
757,-45.7
758,-62.70000000000006
759,-37.9
760,-39.00000000000001
761,-38.6
762,-45.3
763,-36.599999999999994
764,-38.50000000000001
765,-37.2
766,-35.9
767,-56.60000000000003
768,-36.6
769,-39.8
770,-54.500000000000014
771,-37.3
772,-35.699999999999996
773,-39.50000000000001
774,-60.60000000000005
775,-60.300000000000054
776,-48.29999999999999
777,-36.7
778,-35.9
779,-56.60000000000003
780,-56.60000000000003
781,-52.0
782,-57.70000000000004
783,-48.69999999999999
784,-37.6
785,-36.3
786,-44.89999999999999
787,-40.2
788,-35.599999999999994
789,-58.60000000000004
790,-39.199999999999996
791,-36.8
792,-45.8
793,-37.5
794,-34.5
795,-60.00000000000006
796,-35.3
797,-53.70000000000002
798,-55.100000000000016
799,-37.900000000000006
800,-35.099999999999994
801,-45.8
802,-50.89999999999999
803,-60.300000000000054
804,-50.099999999999994
805,-39.1
806,-36.6
807,-57.80000000000004
808,-39.800000000000004
809,-57.80000000000003
810,-48.39999999999999
811,-36.400000000000006
812,-49.0
813,-37.099999999999994
814,-52.49999999999999
815,-39.699999999999996
816,-50.7
817,-63.00000000000006
818,-60.00000000000006
819,-60.60000000000005
820,-60.60000000000005
821,-60.300000000000054
822,-56.60000000000003
823,-62.100000000000065
824,-60.00000000000006
825,-55.40000000000002
826,-62.40000000000005
827,-60.300000000000054
828,-38.5
829,-55.00000000000003
830,-60.00000000000006
831,-62.70000000000006
